LogID,LineID,LogTime,LoggedValue,CmdType,Description,UnitType
5,LYellow,02/10/2021 17:36:34,235.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:37:14,229.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:40:24,235.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:42:14,228.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:43:33,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:44:13,231.6,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:53:52,226.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:54:32,232.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:55:42,226.3,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:56:12,235.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 17:58:42,230.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:01:21,235.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:06:42,227.3,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:08:01,233.6,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:10:31,228.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:11:11,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:12:31,230.2,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:13:11,235.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:17:30,227.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:18:10,234.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:25:39,228.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:26:09,237.3,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:31:48,231.6,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:35:48,236.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:45:58,231.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:46:38,236.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:47:58,229.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 18:49:07,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:20:45,230.8,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:21:15,236.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:35:15,227.5,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:35:54,237.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:36:35,231.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:39:45,237.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:41:05,231.8,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:41:45,237.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:49:45,228.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 19:50:24,236.3,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 20:12:04,230.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 20:12:44,236.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 20:25:53,230.6,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 20:26:33,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:04:47,231.8,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:09:57,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:32:14,229.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:32:54,236.9,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:45:14,230.6,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 21:45:44,237.1,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 23:41:41,230.4,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 23:43:40,236.7,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 23:56:39,231,4,תפוקת קו,Kg/h
5,LYellow,02/10/2021 23:57:09,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:05:28,231.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:06:08,236.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:11:07,231.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:11:47,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:33:46,230.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 00:35:06,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 01:23:13,231.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 01:31:53,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 08:43:32,229.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 08:44:11,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 09:08:18,231.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 09:14:47,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 11:22:10,231.6,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 11:22:50,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 11:34:11,232,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 11:40:42,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 12:25:51,230.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 12:27:50,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 12:42:49,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 12:43:29,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:16:15,230.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:16:46,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:17:26,229.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:19:26,235.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:33:25,228.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:35:25,235.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:56:32,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 13:57:42,236.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:25:31,229.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:26:11,235.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:42:12,228.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:42:52,235.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:44:32,229.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:45:03,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:45:33,231.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:46:43,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:47:53,225.6,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:48:33,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:50:53,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:53:23,235.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:56:24,228.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 14:57:04,235.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:06:45,229.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:08:35,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:11:35,227.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:13:25,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:30:17,230.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:30:57,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:36:27,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:37:38,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:46:28,226.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:46:58,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:48:48,232,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:55:19,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:56:29,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:58:49,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 15:59:59,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:00:39,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:04:50,231.6,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:05:30,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:07:40,229.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:08:20,234.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:14:30,228.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:16:21,234.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:21:41,226.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:22:11,233.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:39:33,227.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:40:03,233.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:54:55,228.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:55:26,236.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:56:05,229.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 16:56:45,234.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:05:46,229.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:06:26,235.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:19:45,229.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:20:55,235.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:22:15,227.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:22:55,233.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:41:42,228.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:43:42,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:51:32,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:52:11,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:57:41,228.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 17:59:40,236.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:08:49,229.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:10:09,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:13:18,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:16:18,236.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:19:28,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:21:58,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:27:38,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:28:17,236.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:40:16,230.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:40:56,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:46:34,229.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:47:54,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 18:59:54,228.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 19:00:34,236.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 19:23:23,229.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 19:24:44,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 19:53:00,231.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 19:59:19,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:36:26,231.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:37:07,237.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:40:17,231.8,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:41:36,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:43:16,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:44:26,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:51:25,228.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:51:55,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:56:55,231.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 20:57:35,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 21:28:35,231.6,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 21:30:25,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 21:53:43,229.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 21:56:03,236.1,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:10:40,230.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:11:11,236.3,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:15:00,231.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:15:40,236.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:34:58,231,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:36:08,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 22:58:44,231.2,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 23:00:04,236.7,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 23:36:10,231.4,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 23:38:10,236.5,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 23:44:09,229.9,4,תפוקת קו,Kg/h
5,LYellow,03/10/2021 23:44:48,236.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 00:37:22,231.8,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 00:39:12,236.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 04:25:39,231.8,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 04:26:19,237.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 07:19:09,229.5,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 07:20:59,222.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 07:21:39,3.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 08:30:20,133.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 08:31:00,118.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 08:32:19,3.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:17:25,120,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:19:25,127,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:22:44,141.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:24:44,132.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:25:24,3.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:30:53,141.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:31:54,170.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:32:33,178.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 09:33:13,3.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 10:16:39,134.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 10:17:19,170.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 10:18:28,182.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 10:26:48,211.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 10:34:57,204.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:39:52,198.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:41:11,205.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:41:51,197.5,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:42:22,204.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:48:41,196.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:49:42,203.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:50:22,198.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:51:02,205.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:51:42,197.5,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 12:52:51,204.5,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:01:19,198.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:01:59,205.3,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:04:49,198.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:05:29,203.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:06:09,196.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:08:08,202.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:13:08,207.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:13:48,200.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:16:57,205.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:18:47,200.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:25:56,206.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:27:06,199.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:28:25,207.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:28:56,201.8,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:39:54,207,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:40:25,197.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:41:05,205.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:42:25,200.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:46:54,205.3,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:48:14,200,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:58:05,206.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 13:58:44,200.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:02:24,207.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:02:55,202.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:12:34,196.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:13:54,205.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:14:24,200.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:47:23,205.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 14:48:03,200.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 16:46:29,207.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:09:26,200,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:10:06,3.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:26:34,141.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:29:53,135.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:30:23,119.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:31:03,3.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:38:32,121.4,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:39:11,178.1,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:39:51,201.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 19:40:31,207.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:13:08,134.6,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:13:47,118.8,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:14:27,2.9,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:25:56,120.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:26:26,126.2,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:27:46,3.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:30:26,127,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:31:06,185.8,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 20:31:45,204.7,4,תפוקת קו,Kg/h
5,LYellow,04/10/2021 21:12:32,193.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:21:32,127.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:22:12,120.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:22:42,3.3,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:57:01,125.5,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:57:31,120,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:58:02,134.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:58:41,125.3,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 19:59:21,3.7,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:04:31,46.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:05:11,120.2,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:05:50,213.9,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:11:30,228.9,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:14:09,221.9,4,תפוקת קו,Kg/h
5,LYellow,05/10/2021 20:19:49,236.5,4,תפוקת קו,Kg/h
5,LYellow,06/10/2021 07:02:12,200.2,4,תפוקת קו,Kg/h
5,LYellow,06/10/2021 07:04:02,207.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 03:00:35,212.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 03:01:15,207,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 04:30:23,213.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 04:31:03,207.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 04:32:53,214.6,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 04:48:41,208.6,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 05:48:53,178.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 05:52:42,4.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 12:21:20,134.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 12:25:50,2.9,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:15:02,127.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:16:12,173.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:16:52,190.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:20:51,214.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:23:51,207.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 13:31:20,215,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:16:48,220.5,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:17:28,211.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:18:07,220.9,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:19:18,214.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:19:48,221.9,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:21:48,216.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:25:28,222.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 14:26:08,215.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 16:44:45,222.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 16:59:55,214.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:00:35,221.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:44:12,196.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:44:52,153.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:45:23,147.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:47:12,139.5,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:47:53,3.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:55:01,160.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:55:41,171.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 17:57:00,176.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 18:05:00,168.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 18:08:39,3.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:30:25,155.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:32:16,185,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:32:55,240.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:38:55,184.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:39:36,236.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:40:15,3.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:47:46,127,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:48:25,161.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:49:05,156.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:49:45,120.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:50:15,3.1,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:56:35,91.7,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:57:15,127.2,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 19:57:55,192.8,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 20:05:24,219.5,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 20:11:04,211.5,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 22:01:13,204.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 22:11:32,210.3,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 22:19:11,215.4,4,תפוקת קו,Kg/h
5,LYellow,07/10/2021 23:54:20,210.3,4,תפוקת קו,Kg/h
5,LYellow,08/10/2021 00:53:02,215.4,4,תפוקת קו,Kg/h
5,LYellow,08/10/2021 11:29:56,209.8,4,תפוקת קו,Kg/h
5,LYellow,08/10/2021 11:30:36,215,4,תפוקת קו,Kg/h
5,LYellow,08/10/2021 15:21:38,209.6,4,תפוקת קו,Kg/h
5,LYellow,08/10/2021 15:22:48,215,4,תפוקת קו,Kg/h
5,LYellow,09/10/2021 22:54:05,222.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:02:59,161.2,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:03:38,145.8,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:04:18,139.7,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:06:48,3.7,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:11:47,118.4,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:12:27,197.1,4,תפוקת קו,Kg/h
5,LYellow,10/10/2021 13:12:57,203.5,4,תפוקת קו,Kg/h
